route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
030030013:30-13,367,"30-13","30-13","",3,,000000,FFFFFF
030030011:30-11,365,"30-11","30-11 Ermont","",3,,87FC08,000000
030030012:30-12,366,"30-12","30-12","",3,,00A2B2,FFFFFF
030030034:30-34,367,"30-34","30-34 Scolaire","",3,,E1B507,000000
030195019:95-19C,215,"95-19C","95-19C","",3,,0091FF,000000
030195020:95-20,215,"95-20","95-20","",3,,75F0C5,000000
030195019:95-19B,215,"95-19B","95-19B","",3,,FF7D00,FFFFFF
030195003:95-03B,215,"95-03B","95-03B","",3,,D99EFF,000000
030195019:95-19A,215,"95-19A","95-19A","",3,,00F016,FFFFFF
030195021:95-21,215,"95-21","95-21","",3,,CC8F66,000000
030595045:CitValN,367,"CitéVal N","CitéVal Nord Herblay","",3,,000000,FFFFFF
030595045:CitValS,367,"CitéVal S","CitéVal Sud Herblay","",3,,000000,FFFFFF
030595051:CitVal,367,"CitéVal","CitéVal Franconville","",3,,000000,FFFFFF
030195026:95-26,758,"95-26","95-26 Scolaire","",3,,00BF8F,000000
030595050:CitVal,367,"CitéVal","CitéVal Cormeilles-en-Parisis","",3,,000000,FFFFFF
030030039:30-39,367,"30-39","30-39 Saint-Brice-sous-Forêt","",3,,004080,FFFFFF
030030042:30-42,367,"30-42","30-42 Sannois","",3,,E387FF,000000
030030038:30-38,366,"30-38","30-38","",3,,800040,FFFFFF
030030036:30-36,367,"30-36","30-36","",3,,00BF00,FFFFFF
030030037:30-37,365,"30-37","30-37","",3,,BF0000,FFFFFF
030030043:30-43,365,"30-43","30-43 Ermont","",3,,FF00FF,000000
030030049:30-49,366,"30-49","30-49 Franconville","",3,,000000,FFFFFF
030195003:95-03A,215,"95-03A","95-03A","",3,,0070FF,FFFFFF
030030048:30-48,366,"30-48","30-48 Herblay","",3,,000000,FFFFFF
030030046:30-46,366,"30-46","30-46 Cormeilles-en-Parisis (Sud)","",3,,000000,FFFFFF
030030047:30-47,366,"30-47","30-47 Herblay","",3,,FF0017,FFFFFF
027141001:41,405,"41","41","",3,,F18C04,000000
044044004:42,406,"42","42","",3,,2B4D9A,FFFFFF
027027020:20,405,"20","20","",3,,74C6C7,000000
044044040:40,406,"40","40","",3,,EB6793,000000
044044043:43,406,"43","43","",3,,F1E513,000000
044044006:46,406,"46","46","",3,,4EAE34,FFFFFF
027027005:5,405,"5","5","",3,,644C18,FFFFFF
044044001:44,406,"44","44","",3,,E52420,FFFFFF
044044045:45,406,"45","45","",3,,64350D,FFFFFF
027027011:11,405,"11","11","",3,,467D30,FFFFFF
027027111:111,405,"111","111 Scolaire","",3,,651235,FFFFFF
044044007:007,406,"007","FA","",3,,000000,FFFFFF
027027010:10,405,"10","10","",3,,FDEB1A,000000
027027012:12,405,"12","12","",3,,E2368B,FFFFFF
027027017:17,405,"17","17","",3,,1B9DD9,000000
027027019:19,405,"19","19","",3,,C4E4E6,000000
027027014:14,405,"14","14","",3,,253883,FFFFFF
027027015:15,405,"15","15","",3,,1AC7FF,000000
027027010:DF,405,"DF","DF","",3,,969696,000000
027027010:JV,405,"JV","JV - Scolaire","",3,,CD6517,FFFFFF
027027007:BL,405,"BL","BL","",3,,000000,FFFFFF
027027010:CSP,405,"CSP","CSP Scolaire","",3,,FFCD10,000000
027027318:M,405,"M","M","",3,,EB631A,FFFFFF
027027019:TG,405,"TG","TG","",3,,D0E5C5,000000
027027118:V,405,"V","V","",3,,B698C7,000000
027027218:P,405,"P","P","",3,,FAF19B,000000
027027018:Q,405,"Q","Q","",3,,A0C7EB,000000
027027010:6,405,"6","6","",3,,FDDCB1,000000
027027007:7,405,"7","7","",3,,006783,FFFFFF
027027016:50,405,"50","50","",3,,7B217F,FFFFFF
044044051:51,406,"51","51","",3,,4897D3,000000
027328078:78,405,"78","78 EXPRESS","",3,,1AC7FF,000000
027027110:AQ,405,"AQ","AQ","",3,,EA5155,FFFFFF
027027112:B,405,"B","B","",3,,98C22A,000000
027027110:8,405,"8","8","",3,,8A78B6,000000
027027110:9,405,"9","9","",3,,009984,FFFFFF
010010029:116,18,"116","116","",3,,F5821F,000000
010010015:15,18,"15","15","",3,,59BD7B,000000
010010028:114,18,"114","114","",3,,00AFAD,000000
010010007:108,18,"108","108","",3,,A2C516,000000
010010007:109,18,"109","109","",3,,DE006D,FFFFFF
010010005:2,919,"2","2","",3,,F8D829,000000
010010016:206B,18,"206B","206B","",3,,813D8F,FFFFFF
010010009:221,18,"221","221","",3,,F36F21,FFFFFF
010010016:206A,18,"206A","206A","",3,,937DB3,000000
010010009:204,18,"204","204","",3,,F36F21,FFFFFF
010010010:205,18,"205","205","",3,,EF4D89,000000
010010019:1019,18,"10.19","10.19","",3,,000000,FFFFFF
010010020:1020,18,"10.20","10.20","",3,,000000,FFFFFF
010010001:1001,18,"10.01","10.01","",3,,000000,FFFFFF
010010005:1,919,"1","1","",3,,DB393C,FFFFFF
010240010:10,112,"10","10","",3,,000000,FFFFFF
010010021:1021,18,"10.21","10.21","",3,,000000,FFFFFF
010010012:104,18,"104","104","",3,,000000,FFFFFF
010010007:107,18,"107","107","",3,,009AD9,000000
010010002:102,18,"102","102","",3,,000000,FFFFFF
010010025:1025,18,"10.25","10.25","",3,,000000,FFFFFF
010010002:101,18,"101","101","",3,,000000,FFFFFF
010010005:4,919,"4","4","",3,,54C1EF,000000
010240003:7,112,"7","7","",3,,000000,FFFFFF
010303001:330,18,"330","330","",3,,7EAF7B,000000
010010001:322,18,"322","322","",3,,000000,FFFFFF
010010001:323,18,"323","323","",3,,000000,FFFFFF
010240004:8,112,"8","8","",3,,000000,FFFFFF
010010005:S4,919,"S4","S4","",3,,E32085,FFFFFF
010010005:S5,919,"S5","S5","",3,,46AD4C,FFFFFF
010010005:S3,919,"S3","S3","",3,,F7931D,000000
010010005:S1,919,"S1","S1","",3,,DB393C,FFFFFF
010010005:S2,919,"S2","S2","",3,,00A79D,FFFFFF
010010024:225,18,"225","225","",3,,A38478,000000
010010026:226,18,"226","226","",3,,97579D,FFFFFF
010010023:224,18,"224","224","",3,,D72F41,FFFFFF
010010010:222,18,"222","222","",3,,EF4D89,000000
010010022:223,18,"223","223","",3,,8EA2CB,000000
010010005:3,919,"3","3","",3,,BE73A1,000000
010010001:320,18,"320","320","",3,,000000,FFFFFF
010010001:321,18,"321","321","",3,,000000,FFFFFF
010010018:318,18,"318","318","",3,,000000,FFFFFF
010010018:316,18,"316","316","",3,,000000,FFFFFF
010010018:317,18,"317","317","",3,,000000,FFFFFF
003003014:14,274,"14","14","",3,,FFA619,000000
003003121:121,345,"121","121","",3,,925858,FFFFFF
003177016:16,105,"16","Express 16","",3,,000000,000000
003003201:201,752,"201","201 Clos La Vigne Ozoir","",3,,0AFF03,000000
003003018:18,752,"18","18","",3,,80E6FF,000000
003003011:11,752,"11","11","",3,,00B280,FFFFFF
003003004:04,347,"04","04","",3,,E80349,FFFFFF
003003003:03,345,"03","03","",3,,7570FF,000000
003003005:05,274,"05","05","",3,,7573FF,000000
003003010:10,345,"10","10","",3,,000000,000000
003003007:07,345,"07","07 Tournan","",3,,5CCF2E,000000
003003209:209,345,"209","209","",3,,ADF769,000000
003351506:B,368,"B","B","",3,,000000,FFFFFF
003351504:A,368,"A","A","",3,,000000,FFFFFF
003351507:C,368,"C","C","",3,,000000,FFFFFF
003351503:E,368,"E","E","",3,,000000,FFFFFF
003351505:D,368,"D","D","",3,,000000,FFFFFF
003351502:502,368,"502","502","",3,,FFF00D,000000
003003023:23,347,"23","23","",3,,FFED24,000000
003003021:21,345,"21","21","",3,,FC0561,FFFFFF
003003309:309,345,"309","309","",3,,1CF0DE,000000
003351501:501,368,"501","501","",3,,94FF3B,000000
003003409:409,345,"409","409","",3,,FFE600,000000
067067034:34,344,"34","34","",3,,CB6D1E,FFFFFF
067067033:33,344,"33","33","",3,,C24FFF,000000
067067035:35,344,"35","35","",3,,FAB01F,000000
067067034:34sco,344,"34sco","34 Scolaire","",3,,CB6D1E,FFFFFF
067067031:31sco,344,"31sco","31 Scolaire","",3,,1717FC,FFFFFF
067067031:31,344,"31","31","",3,,1717FC,FFFFFF
067067032:32sco,344,"32sco","32 Scolaire","",3,,000000,FFFFFF
067067032:32,344,"32","32","",3,,42FF26,000000
067067004:4,375,"4","4","",3,,F5EB17,000000
067067048:48,344,"48","48","",3,,000000,FFFFFF
067067047:47,376,"47","47","",3,,7CCF19,000000
067067049:49B,344,"49B","49B","",3,,FF1433,FFFFFF
067067049:49A,344,"49A","49A","",3,,FF1433,FFFFFF
067067041:41,376,"41","41","",3,,FF521C,FFFFFF
067067040:40,376,"40","40","",3,,FFB880,000000
067067046:46,376,"46","46","",3,,8F12FF,FFFFFF
067067042:42,376,"42","42","",3,,FFAB21,000000
067067014:14,377,"14","14","",3,,0F16E3,FFFFFF
067067013:13B,375,"13B","13B","",3,,133BB9,FFFFFF
067067018:18,375,"18","18","",3,,141CFF,FFFFFF
067067017:17,372,"17","17","",3,,CC62E3,000000
067067011:11,376,"11","11","",3,,FF6991,000000
067067010:10,376,"10","10","",3,,F2FA21,000000
067067013:13A,375,"13A","13A","",3,,133BB9,FFFFFF
067067012:12,375,"12","12","",3,,D454F2,000000
067067019:19,375,"19","19","",3,,FF7D19,000000
067067023:23,376,"23","23","",3,,2B8CFF,000000
067067022:22,376,"22","22","",3,,C7BD21,000000
067067003:3,372,"3","3","",3,,5285F7,000000
067067002:2bis,372,"2bis","2bis","",3,,FC8FD1,000000
067067020:20,372,"20","20","",3,,45D4FF,000000
067067002:2,372,"2","2","",3,,FCB8E0,000000
067067021:21sco,375,"21sco","21 Scolaire","",3,,000000,FFFFFF
067067021:21,375,"21","21","",3,,C424FF,000000
067067070:70,375,"70","70","",3,,66FF4A,000000
067067007:7,375,"7","7","",3,,FF1226,FFFFFF
067067008:8A,375,"8A","8A","",3,,694039,FFFFFF
067067073:73,375,"73","73","",3,,D6BD17,000000
067067065:65,376,"65","65","",3,,59BDDE,000000
067067064:64,372,"64","64","",3,,EDA112,000000
067237069:69,105,"69","MOBILIEN 69","",3,,000000,000000
067177067:67,344,"67","EXPRESS 67","",3,,FF4021,FFFFFF
067067008:8B,375,"8B","8B","",3,,A1716E,FFFFFF
067167006:M6,372,"M6","M6","",3,,B5F2A8,000000
067167005:M5,372,"M5","M5","",3,,000000,000000
067167009:M9,372,"M9","M9","",3,,C9006E,FFFFFF
067167008:M8,372,"M8","M8","",3,,AE6FE6,000000
067167001:M1,372,"M1","M1","",3,,14F529,000000
067067008:8C,375,"8C","8C","",3,,CCA6AB,000000
067167004:M4,372,"M4","M4","",3,,0C68B7,FFFFFF
067167002:M2,372,"M2","M2","",3,,14F7FF,000000
067067053:53,376,"53","53","",3,,73FFFF,000000
067067052:52,376,"52","52","",3,,3DB5FF,000000
067067054:54bis,376,"54bis","54bis Crouy s. Ourcq","",3,,AA8484,000000
067067054:54,376,"54","54","",3,,000000,000000
067067004:4B,375,"4B","4B","",3,,000000,FFFFFF
067067004:4A,375,"4A","4A","",3,,000000,FFFFFF
067067050:50,376,"50","50","",3,,30ED24,000000
067067005:5,372,"5","5","",3,,529EFF,000000
067067056:56,344,"56","Express 56","",3,,1AC7FF,000000
067067061:61,376,"61","61","",3,,C2FF26,000000
067067060:60,375,"60","60","",3,,409EFF,000000
067067063:63,376,"63","63","",3,,000000,000000
067067062:62,344,"62","MOBILIEN 62","",3,,1AC7FF,000000
067067057:57,375,"57","57","",3,,38FF29,000000
067067056:56sco,344,"56sco","56 Scolaire","",3,,1AC7FF,000000
067067006:6,377,"6","6","",3,,B2F785,000000
067067059:59,375,"59","59","",3,,C4FF1F,000000
068068014:6814,408,"68.14","68.14","",3,,000000,FFFFFF
068068016:6816,408,"68.16","68.16","",3,,000000,FFFFFF
068913007:91307,408,"913.07","913.07","",3,,59AC27,FFFFFF
068068013:6813,408,"68.13","68.13","",3,,F7A800,000000
068068008:6808,408,"68.08","68.08","",3,,B1A0C9,000000
068068009:6809,408,"68.09","68.09","",3,,EE87B2,000000
068068100:68100,408,"68.100","68.100","",3,,F7A800,000000
055055002:DM02A,407,"DM02 A","DM02 A","",3,,66FFFF,000000
055055002:DM02B,407,"DM02 B","DM02 B","",3,,FF0000,FFFFFF
055055003:DM03,407,"DM03","DM03","",3,,000000,FFFFFF
068913050:91350,408,"913.50","913.50","",3,,5FC6ED,000000
068913008:91308,408,"913.08","913.08","",3,,B1C800,000000
068913010:91310,408,"913.10","913.10","",3,,F7A800,000000
068913017:91317,408,"913.17","913.17","",3,,EB6A0A,FFFFFF
068306012:30612,408,"306.12","306.12","",3,,000000,FFFFFF
068913011:4,408,"4","4 - Saint Pierre","",3,,000000,FFFFFF
068913030:5,408,"5","5 - Hopital","",3,,000000,FFFFFF
068306004:30604,408,"306.04","306.04","",3,,0081C7,FFFFFF
068913001:1,408,"1","1 - Guinette","",3,,000000,FFFFFF
068913002:2,408,"2","2 - Croix de Vernailles","",3,,000000,FFFFFF
068913018:3,408,"3","3 - Saint Martin","",3,,000000,FFFFFF
068068005:6805A,408,"68.05 A","68.05 A","",3,,000000,FFFFFF
068068105:6805B,408,"68.05 B","68.05 B","",3,,EB6A0A,FFFFFF
068068006:6806,408,"68.06","68.06","",3,,000000,000000
068068002:6802,408,"68.02","68.02","",3,,E3031B,FFFFFF
068913031:6,408,"6","6 - Hopital","",3,,000000,FFFFFF
068068001:6801,408,"68.01","68.01","",3,,5FC6ED,000000
068068001:6801S,408,"68.01S","68.01S","",3,,000000,FFFFFF
055055017:DM17B,407,"DM17 B","DM17 B","",3,,000000,000000
055055017:DM17S,407,"DM17 S","DM17 S","",3,,99FF00,000000
055055019:DM19,407,"DM19","DM19","",3,,19CCFF,000000
055055014:DM17A,407,"DM17 A","DM17 A","",3,,FF0000,FFFFFF
055155001:DM151,407,"DM151","DM151","",3,,1AC7FF,000000
055155003:DM153,407,"DM153","DM153","",3,,66FFFF,000000
055055016:DM16,407,"DM16","DM16","",3,,33FF00,000000
055055021:DM21S,407,"DM21 S","DM21 S","",3,,99FF00,000000
055055022:DM22,407,"DM22","DM22","",3,,000000,FFFFFF
055055026:DM26,407,"DM26","DM26","",3,,FF66FF,000000
055055021:DM21B,407,"DM21 B","DM21 B","",3,,9980FF,000000
055055020:DM20,407,"DM20","DM20","",3,,0066FF,FFFFFF
055055020:DM20S,407,"DM20 S","DM20 S","",3,,000000,FFFFFF
055055021:DM21A,407,"DM21 A","DM21 A","",3,,000000,000000
055055008:DM08,407,"DM08","DM08","",3,,000000,000000
055055009:DM09,407,"DM09","DM09","",3,,CC19FF,FFFFFF
055055010:DM10A,407,"DM10 A","DM10 A","",3,,66FFFF,000000
055055006:DM06B,407,"DM06 B","DM06 B","",3,,00CC00,FFFFFF
055055004:DM04,407,"DM04","DM04","",3,,000000,000000
055055005:DM05,407,"DM05","DM05","",3,,0066FF,FFFFFF
055055006:DM06A,407,"DM06 A","DM06 A","",3,,FFD900,000000
055055023:DM11G,407,"DM11G","DM11G","",3,,000000,FFFFFF
055055012:DM12,407,"DM12","DM12","",3,,0066FF,FFFFFF
055055013:DM13,407,"DM13","DM13","",3,,9980FF,000000
055055024:DM11E,407,"DM11E","DM11E","",3,,99FF00,000000
055055010:DM10S,407,"DM10 S","DM10 S","",3,,00CC00,FFFFFF
055055011:DM11A,407,"DM11 A","DM11 A","",3,,000000,000000
055055025:DM11C,407,"DM11 C","DM11 C","",3,,000000,000000
233233701:701,448,"701 ","701","",3,,0060F0,FFFFFF
233233702:702,448,"702 ","702","",3,,000000,FFFFFF
233233703:703,448,"703","703","",3,,0060F0,FFFFFF
021021400:501,820,"501","501","",3,,000000,FFFFFF
021021200:4,820,"4","4","",3,,000000,FFFFFF
021021151:19,820,"19","19","",3,,000000,FFFFFF
021021203:BM,820,"BM","BM","",3,,000000,FFFFFF
021021202:B,820,"B","B","",3,,000000,FFFFFF
021021201:A,820,"A","A","",3,,000000,FFFFFF
021021150:18,820,"18","18","",3,,000000,FFFFFF
021021111:13,820,"13","13","",3,,000000,FFFFFF
021021110:12,820,"12","12","",3,,000000,FFFFFF
021021112:11L,820,"11L","11L","",3,,000000,FFFFFF
021021170:17,820,"17","17","",3,,000000,FFFFFF
021021160:16,820,"16","16","",3,,000000,FFFFFF
021021140:14,820,"14","14","",3,,000000,FFFFFF
021021204:C,820,"C","C","",3,,000000,FFFFFF
021021210:LP1,820,"LP1","LP1","",3,,000000,FFFFFF
021021503:LM3,820,"LM3","LM3","",3,,000000,FFFFFF
021021502:LM2,820,"LM2","LM2","",3,,000000,FFFFFF
021021161:RD16,820,"RD16","RD16","",3,,000000,FFFFFF
021021153:RD15,820,"RD15","RD15","",3,,000000,FFFFFF
021021152:LP2,820,"LP2","LP2","",3,,000000,FFFFFF
021021501:LM1,820,"LM1","LM1","",3,,000000,FFFFFF
021021207:F,820,"F","F","",3,,000000,FFFFFF
021021206:E,820,"E","E","",3,,000000,FFFFFF
021021205:D,820,"D","D","",3,,000000,FFFFFF
021021100:Inter-Val,820,"Inter-Val","Inter-Vals","",3,,000000,FFFFFF
021021209:H,820,"H","H","",3,,000000,FFFFFF
021021208:G,820,"G","G","",3,,000000,FFFFFF
036036015:36-15,418,"36-15","36-15","",3,,000000,FFFFFF
230410430:430,678,"430","430","",3,,000000,000000
230410431:431,678,"431","431","",3,,000000,000000
230410418:418,678,"418","418","",3,,000000,FFFFFF
230410419:419,678,"419","419","",3,,000000,000000
230410437:437,678,"437","437","",3,,000000,000000
230410441:441,678,"441","441","",3,,000000,000000
230410444:444,678,"444","444","",3,,000000,FFFFFF
230410439:439,678,"439","439","",3,,000000,FFFFFF
230410440:440,678,"440","440","",3,,000000,FFFFFF
230410417:417,678,"417","417","",3,,000000,FFFFFF
230410402:402,678,"402","402","",3,,67C6D7,000000
230410410:410,678,"410","410","",3,,D1EA35,000000
230410432:36-12,678,"36-12","36-12","",3,,000000,000000
230410401:401,678,"401","401","",3,,FD2D1E,FFFFFF
230410411:411,678,"411","411","",3,,000000,000000
230410415:415,678,"415","415","",3,,000000,FFFFFF
230410416:416,678,"416","416","",3,,000000,FFFFFF
230410412:412,678,"412","412","",3,,000000,FFFFFF
230410414:414,678,"414","414","",3,,000000,FFFFFF
230410448:448,678,"448","448","",3,,000000,000000
230410463:463,678,"463","463","",3,,000000,FFFFFF
230410464:464,678,"464","464","",3,,D1EA35,000000
230410460:460,678,"460","460","",3,,FF5900,FFFFFF
230410461:461,678,"461","461","",3,,B68001,FFFFFF
230410465:465,678,"465","465","",3,,41B7CC,000000
230410468:468,678,"468","468","",3,,FF6305,FFFFFF
230410475:475,678,"475","475","",3,,1AC7FF,000000
230410466:466,678,"466","466","",3,,9ED2E5,000000
230410467:467,678,"467","467","",3,,000000,000000
230410458:458,678,"458","458","",3,,000000,000000
230410451:451,678,"451","451","",3,,000000,FFFFFF
230410452:452,678,"452","452","",3,,67C6D7,000000
230410449:449,678,"449","449","",3,,E9386A,FFFFFF
230410450:450,678,"450","450","",3,,FFB500,000000
230410453:453,678,"453","453","",3,,000000,FFFFFF
230410456:456,678,"456","456","",3,,000000,FFFFFF
230410457:457,678,"457","457","",3,,000000,FFFFFF
230410454:454,678,"454","454","",3,,000000,FFFFFF
230410455:455,678,"455","455","",3,,000000,FFFFFF
059440040:40,119,"40","40","",3,,005FAB,FFFFFF
059440039:39,119,"39","39","",3,,CAD401,000000
059440043:43,119,"43","43","",3,,978F00,FFFFFF
059440042:42,119,"42","42","",3,,F07E12,000000
059440038:38,119,"38","38","",3,,FED300,000000
059440035:34Nord,119,"34 Nord","34 Nord","",3,,FED300,000000
059440030:30,119,"30","30","",3,,ED7FB1,000000
059440036:36,119,"36","36","",3,,AD1380,FFFFFF
059440034:34Sud,119,"34 Sud","34 Sud","",3,,FED300,000000
059440044:44,119,"44","44","",3,,F6AF8E,000000
059440058:58,119,"58","58","",3,,0098D8,000000
059440057:57,119,"57","57","",3,,00795D,FFFFFF
059440060:60,119,"60","60","",3,,A50344,FFFFFF
059440059:59,119,"59","59","",3,,E6057F,FFFFFF
059440056:56,119,"56","56","",3,,B35E00,FFFFFF
059440047:47,119,"47","47","",3,,C09400,FFFFFF
059440045:45,119,"45","45","",3,,C6BBDD,000000
059440049:49,119,"49","49","",3,,06A68A,FFFFFF
059440048:48,119,"48","48","",3,,F7A824,000000
078078004:4,285,"4","4","",3,,000000,FFFFFF
078078005:5,285,"5","5","",3,,000000,FFFFFF
078078003:3,285,"3","3","",3,,000000,000000
078078001:1,285,"1","1","",3,,000000,000000
078078002:2,285,"2","2","",3,,000000,000000
078192001:ChavilR,780,"Chavil R","Chavilbus Rouge","",3,,000000,FFFFFF
078192004:ChavilU,780,"Chavil U","Chavilbus Unique","",3,,000000,FFFFFF
078192003:ChavilB,780,"Chavil B","Chavilbus Bleu","",3,,000000,FFFFFF
078078006:6,285,"6","6","",3,,000000,000000
078078007:7,285,"7","7","",3,,000000,000000
040240103:103,112,"103","103","",3,,A0CFA8,000000
040240002:2,112,"2","2","",3,,000000,FFFFFF
040240102:102,112,"102","102","",3,,646B24,FFFFFF
040240001:1,112,"1","1","",3,,702267,FFFFFF
040240010:10,112,"10","10","",3,,5B3800,FFFFFF
040240006:6,112,"6","6","",3,,0062A3,FFFFFF
040240009:9,112,"9","9","",3,,F090B4,000000
040240005:5,112,"5","5","",3,,F29106,000000
040240003:3,112,"3","3","",3,,0097D8,000000
040240004:4,112,"4","4","",3,,FFDF00,000000
082082003:37E,275,"37E","37E","",3,,000000,FFFFFF
045045019:F4,326,"F4","F4","",3,,FFB81F,000000
045045020:G1,326,"G1","G1","",3,,9CFCFA,000000
045045006:E2,326,"E2","E2","",3,,000000,FFFFFF
045045007:F,326,"F","F","",3,,F51CED,000000
045045025:I,326,"I","I","",3,,B58942,000000
045045004:J1,120,"J1","J1","",3,,FFE605,000000
045045020:G2,326,"G2","G2","",3,,000000,FFFFFF
045045005:H,326,"H","H","",3,,B036F2,000000
045045012:C1,326,"C1","C1","",3,,7DFC05,000000
045045012:C2,326,"C2","C2","",3,,7DFC05,000000
045045010:A,326,"A","A","",3,,45B8F5,000000
045045011:B,120,"B","B","",3,,1AC7FF,000000
045045006:E,326,"E","E","",3,,000000,FFFFFF
045045006:E1,326,"E1","E1","",3,,000000,FFFFFF
045045012:C3,326,"C3","C3","",3,,000000,FFFFFF
045045009:D,326,"D","D","",3,,000000,FFFFFF
045045004:J2,120,"J2","J2","",3,,FFB50A,000000
045045022:R2,326,"R2","R2","",3,,000000,FFFFFF
045045022:R3,326,"R3","R3","",3,,000000,FFFFFF
045045022:R1A,326,"R1A","R1A","",3,,000000,FFFFFF
045045022:R1B,326,"R1B","R1B","",3,,000000,FFFFFF
045045008:V,808,"V","V","",3,,000000,FFFFFF
045302034:X,326,"X","X","",3,,FFF205,000000
045045023:S,326,"S","S","",3,,99A3FF,000000
045145026:U,102,"U","U","",3,,0040FF,FFFFFF
045045013:N,120,"N","N","",3,,63FF33,000000
045045030:O1,120,"O1","O1","",3,,FF5EF7,000000
045045003:K,120,"K","K","",3,,FF0005,FFFFFF
045045024:M,326,"M","M","",3,,FFE605,000000
045302001:QBUS,326,"QBUS","QBUS","",3,,A8E6FA,000000
045045022:R1,326,"R1","R1","",3,,000000,FFFFFF
045045030:O2,120,"O2","O2","",3,,BB25D2,FFFFFF
045045008:P,808,"P","P","",3,,000000,FFFFFF
062062064:4,419,"4","4","",3,,489D2B,FFFFFF
062062066:3,419,"3","3","",3,,000000,000000
062062041:41,708,"41","41","",3,,45FFD1,000000
062062012:4,419,"4.","4.","",3,,489D2B,FFFFFF
062062112:112,419,"112","112","",3,,FF4000,FFFFFF
062062061:1,419,"1","1","",3,,D40046,FFFFFF
062258009:209,387,"209","209","",3,,000000,FFFFFF
062062062:2,419,"2","2","",3,,000000,FFFFFF
062062012:5,419,"5","5","",3,,79B7E0,000000
062177046:46,105,"46","46","",3,,1AC7FF,000000
062062067:8,419,"8","8","",3,,000000,FFFFFF
062062012:6,419,"6","6","",3,,93117E,FFFFFF
062062043:43,708,"43","43","",3,,000000,FFFFFF
062062042:42,708,"42","42","",3,,000000,FFFFFF
062062045:45,708,"45","45","",3,,D912FF,FFFFFF
062062044:44,708,"44","44","",3,,000000,000000
064608014:14B,118,"14B","14B","",3,,000000,FFFFFF
064608017:17A,118,"17A","17A","",3,,000000,FFFFFF
064608013:13C,118,"13C","13C","",3,,000000,FFFFFF
064608014:14A,118,"14A","14A","",3,,000000,FFFFFF
064608017:17B,118,"17B","17B","",3,,000000,FFFFFF
064608018:18C,118,"18C","18C","",3,,000000,FFFFFF
064608021:2,118,"2","2","",3,,57FF78,000000
064608018:18A,118,"18A","18A","",3,,000000,FFFFFF
064608018:18B,118,"18B","18B","",3,,000000,FFFFFF
064608011:11A,118,"11A","11A","",3,,000000,FFFFFF
064608011:11B,118,"11B","11B","",3,,000000,FFFFFF
064608020:1,118,"1","1","",3,,FF8259,000000
064608010:10,118,"10","10","",3,,77AD1C,FFFFFF
064608011:11C,118,"11C","11C","",3,,000000,FFFFFF
064608013:13A,118,"13A","13A","",3,,000000,FFFFFF
064608013:13B,118,"13B","13B","",3,,000000,FFFFFF
064608011:11D,118,"11D","11D","",3,,000000,FFFFFF
064608012:12,118,"12","12","",3,,000000,0
064608007:7D,118,"7D","7D","",3,,000000,FFFFFF
064608008:8A,118,"8A","8A","",3,,000000,FFFFFF
064608007:7B,118,"7B","7B","",3,,000000,FFFFFF
064608007:7C,118,"7C","7C","",3,,000000,FFFFFF
064608008:8B,118,"8B","8B","",3,,000000,FFFFFF
064608009:9C,118,"9C","9C","",3,,000000,FFFFFF
064608009:9D,118,"9D","9D","",3,,000000,FFFFFF
064608009:9A,118,"9A","9A","",3,,000000,FFFFFF
064608009:9B,118,"9B","9B","",3,,000000,FFFFFF
064258207:207,387,"207","207","",3,,000000,FFFFFF
064258211:211,387,"211","211","",3,,000000,FFFFFF
064258201:201,387,"201","201","",3,,000000,FFFFFF
064258202:202,387,"202","202","",3,,000000,FFFFFF
064608003:3,118,"3","3","",3,,A69DC9,000000
064608024:5,118,"5","5","",3,,004C93,FFFFFF
064608007:7A,118,"7A","7A","",3,,000000,FFFFFF
064177034:34,105,"34","EXPRESS 34","",3,,1AC7FF,000000
064608023:4,118,"4","4","",3,,D05426,FFFFFF
065065096:96Exp,108,"96Exp","96","",3,,0099FF,000000
065487132:CPSF,107,"CPSF","CPSF","",3,,FFFF00,000000
065065055:55,108,"55","55","",3,,4D4D4D,FFFFFF
065065050:50,108,"50","50","",3,,000000,000000
065065051:51,108,"51","51","",3,,B266FF,000000
065487172:DO,107,"DO#","DO DIESE","",3,,FF0000,FFFFFF
065487020:FA,107,"FA","FA","",3,,B2FF00,000000
065487122:DO,107,"DO","DO-LIEUSAINT-MOISSY","",3,,000000,FFFFFF
065487139:DO,107,"DO","DO-SAVIGNY","",3,,FF0000,FFFFFF
065487012:DO,107,"DO","DO-COMBS","",3,,FF0000,FFFFFF
065487043:43,107,"43","43","",3,,FF66FF,000000
065487004:04,107,"04","04","",3,,1198C0,000000
065487002:05,107,"05","05","",3,,B57A00,FFFFFF
065487003:03,107,"03","03","",3,,19FF99,000000
065487001:01,107,"01","01","",3,,19FF99,000000
065487002:02,107,"02","02","",3,,000000,000000
065487041:41,107,"41","41","",3,,4C8000,FFFFFF
065487042:42,107,"42","42","",3,,E6E600,000000
065487037:37,107,"37","37","",3,,33FF40,000000
065487034:34,107,"34","34","",3,,803300,FFFFFF
065487036:36,107,"36","36","",3,,000000,FFFFFF
065487173:RE,107,"RE#","RE DIESE","",3,,000000,000000
065487109:SI,107,"SI","SI COMBS","",3,,000000,FFFFFF
