route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
039039701:39-07A,101,"39-07 A","39-07 A St-Arnoult-en-Yvelines - Collège des 3 Moulins","",3,,97B0AF,000000
039039002:39-02,101,"39-02","39-02 St-Rémy-lès-Chevreuse - Gif-sur-Yvette","",3,,C094A2,000000
039262264:264,101,"264","264 Versailles - Jouy-en-Josas","",3,,005D9F,FFFFFF
039039307:307,101,"307","Express 307 Vélizy - Montigny-le-Bretonneux","",3,,1AC7FF,000000
039039003:39-003,101,"39-003","39-003 St-Rémy-lès-Chevreuse - Dampierre - Rambouillet","",3,,005377,FFFFFF
039039285:39-28E,101,"39-28 E","39-28 E Fontenay-les-Briis - Collège J. Monnet","",3,,D0A889,000000
039039375:39-37D,101,"39-37 D","39-37 D St-Rémy-lès-Chevreuse - Buc (MLK/LFA)","",3,,623189,FFFFFF
039039376:39-37E,101,"39-37 E","39-37 E Châteaufort - Buc (MLK/LFA)","",3,,623189,FFFFFF
039039377:39-37F,101,"39-37 F","39-37 F Le Chesnay - Buc (MLK/LFA)","",3,,623189,FFFFFF
039039374:39-37C,101,"39-37 C","39-37 C Chevreuse - Buc (MLK/LFA)","",3,,623189,FFFFFF
039039371:39-37A,101,"39-37 A","39-37 A Sceaux - Buc (MLK/LFA)","",3,,623189,FFFFFF
039039373:39-37AB,101,"39-37 AB","39-37 AB Buc (MLK/LFA) - Châtenay-Malabry - Sceaux","",3,,623189,FFFFFF
039039372:39-37B,101,"39-37 B","39-37 B Châtenay-Malabry - Buc (MLK/LFA)","",3,,623189,FFFFFF
039039378:39-37G,101,"39-37 G","39-37 G Versailles - Buc (MLK/LFA)","",3,,623189,FFFFFF
139578038:Baladobus,946,"Baladobus","Baladobus","",3,,000000,FFFFFF
039039001:Vanves,101,"Vanves","Navette de Vanves","",3,,000000,FFFFFF
039039221:X,285,"X","X Gare des Chantiers - Satory Parc d'Activités","",3,,CB9EC8,000000
056356001:A,285,"A","A","",3,,00FF00,000000
039039379:39-37H,101,"39-37 H","39-37 H Buc - Versailles (quartier St-Louis)","",3,,623189,FFFFFF
039039038:39-38,101,"39-38","39-38 Angervilliers - Briis-sous-Forge","",3,,4F74A8,FFFFFF
039039403:39-403,101,"39-403","39-403 St-Rémy-lès-Chevreuse - Rhodon - Chevreuse","",3,,936FAF,000000
039039294:39-29-4,101,"39-29-4","39-29-4 Forges-les-Bains - Limours - Collège M. Vignaud","",3,,2E676A,FFFFFF
039039311:39-30A,101,"39-30 A","39-30 A Bruyères - Fontenay - Briis - Limours - Collège M. Vignaud/Lycée J. Verne","",3,,C26E56,FFFFFF
039039312:39-30B,101,"39-30 B","39-30 B Pecqueuse - Forges - Limours - Collège M. Vignaud/Lycée J. Verne","",3,,C26E56,FFFFFF
039039293:39-29-3,101,"39-29-3","39-29-3 Briis-sous-Forges - Forges-les-Bains - Collège M. Vignaud","",3,,2E676A,FFFFFF
039039286:39-28F,101,"39-28 F","39-28 F Limours - Forges - Vaugrigneuse - Collège J. Monnet","",3,,D0A889,000000
039039291:39-29-1,101,"39-29-1","39-29-1 Limours - Collège M. Vignaud","",3,,2E676A,FFFFFF
039039292:39-29-2,101,"39-29-2","39-29-2 Limours - Forges-les-Bains - Pecqueuse - Collège M. Vignaud","",3,,2E676A,FFFFFF
039039313:39-30C,101,"39-30 C","39-30 C St-Arnoult - Bullion - Bonnelles - Collège M. Vignaud/Lycée J. Verne","",3,,C26E56,FFFFFF
039039351:39-35A,101,"39-35 A","39-35 A Cernay - Choisel - Dampierre - Chevreuse - Collège P. de Coubertin","",3,,73A995,000000
039039352:39-35B,101,"39-35 B","39-35 B Gif-sur-Yvette - St-Rémy-lès-Chevreuse - Chevreuse - Collège P. de Coubertin","",3,,73A995,000000
039039036:39-36,101,"39-36","39-36 Auffargis - Vieille-Eglise - Collège C. de Vivonne","",3,,A181BA,000000
039039034:39-34,101,"39-34","39-34 Boulogne-Billancourt - Guyancourt","",3,,AFB9DF,000000
039039314:39-30D,101,"39-30 D","39-30 D Gif - Gometz-la-Ville - Janvry - Briis - Collège M. Vignaud/Lycée J. Verne","",3,,C26E56,FFFFFF
039039303:39-303,101,"39-303","39-303 St-Rémy-lès-Chevreuse - Rambouillet","",3,,646363,FFFFFF
039039031:39-31,101,"39-31","39-31 Chevreuse - St-Rémy - St-Lambert - Montigny-le-Bretonneux","",3,,5698BF,000000
015015023:23,282,"23","23","",3,,AC8FAB,000000
015015021:21,282,"21","21","",3,,F7A600,000000
015015020:20,282,"20","20","",3,,B395B1,000000
015015027:27,282,"27","27","",3,,F5B5D3,000000
015015025:25,282,"25","25","",3,,E6007E,FFFFFF
015015024:24,282,"24","24","",3,,316D1E,FFFFFF
015015011:11,282,"11","11","",3,,D7ECF5,000000
015015010:10,282,"10","10","",3,,DED7E7,000000
015015006:1,282,"1","1","",3,,9C91C5,000000
015015002:2,282,"2","2","",3,,E30613,FFFFFF
015015016:16,282,"16","16","",3,,A0808B,000000
015015014:14,282,"14","14","",3,,E3E393,000000
004004019:60,285,"60","60","",3,,1AC7FF,000000
015015001:6,282,"6","6","",3,,FFCC00,000000
015078055:55,282,"55","55","",3,,C4A500,000000
015015098:98,282,"98","98","",3,,687C61,FFFFFF
015015019:9,282,"9","Express 9","",3,,1AC7FF,000000
015243007:7,282,"7","7","",3,,C3987A,000000
015015050:50,282,"50","50","",3,,005D89,FFFFFF
015242004:4,282,"4","Express 4","",3,,1AC7FF,000000
015015028:28,282,"28","28","",3,,9AB8C6,000000
015015054:54,282,"54","54","",3,,B2BC00,000000
015015052:52,282,"52","52","",3,,F59C00,000000
015015051:51,282,"51","51","",3,,F5A488,000000
005005035:35,747,"35","35","",3,,BDA40F,000000
005005031:31,747,"31","31","",3,,EFD561,000000
005005038:38,747,"38","38","",3,,9F6F16,FFFFFF
005005041:41,747,"41","41","",3,,EBA2AC,000000
005005040:40,747,"40","40","",3,,7AA9C5,000000
005005017:17,747,"17","17","",3,,A1C74D,000000
005005013:13,989,"13","13","",3,,F4A7B0,000000
005005002:2,747,"2","2","",3,,F5A162,000000
005005022:22,747,"22","22","",3,,BC9AC8,000000
005005021:21,747,"21","21","",3,,F5A488,000000
005005061:61,747,"61","61","",3,,686183,FFFFFF
005005060:60,747,"60","60","",3,,1AC7FF,000000
005005065:65,747,"65","65","",3,,C29CC8,000000
005005009:9,747,"9","9","",3,,97B9E2,000000
005005067:67,747,"67","67","",3,,1AC7FF,000000
005005048:48,747,"48","48","",3,,FFDD00,000000
005005045:45,747,"45","45","",3,,867DA9,000000
005005015:501,990,"501","501","",3,,96B28A,000000
005005055:55,747,"55","55","",3,,FFCC00,000000
005005051:51,747,"51","51","",3,,FDD59B,000000
011011322:3,968,"3","3","",3,,A2C73B,000000
011011311:311,967,"311","311","",3,,A8A8A7,000000
011011021:21,967,"21","21","",3,,FDD200,000000
011011321:2,968,"2","2","",3,,164194,FFFFFF
011011002:2,967,"2","2","",3,,FCCF99,000000
011011033:33,967,"33","33","",3,,F4AACC,000000
011011034:34,967,"34","34","",3,,9187B7,000000
011011032:32,967,"32","32","",3,,C58F7D,000000
011011312:312,967,"312","312","",3,,94D0ED,000000
011011313:313,967,"313","313","",3,,A2C73B,000000
011011019:19,967,"19","Express 19","",3,,1AC7FF,000000
011011014:14,967,"14","14","",3,,A5BE9A,000000
011011017:17,967,"17","17","",3,,F3A489,000000
011011013:13,967,"13","13","",3,,B9B8AF,000000
011011010:10,967,"10","10","",3,,B698C7,000000
011011012:12,967,"12","12","",3,,F4AACC,000000
011011017:17S,967,"17S","17S","",3,,F3A489,000000
011011180:18,967,"18","18","",3,,F5A374,000000
011011172:172,967,"172","172","",3,,9A95BB,000000
011011170:170,967,"170","170","",3,,F49C03,000000
011011171:171,967,"171","171","",3,,A2C335,000000
011011323:4,968,"4","4","",3,,FCCF99,000000
011011077:77,967,"77","77","",3,,B898C4,000000
011011009:9,967,"9","9","",3,,F3A814,000000
011011760:76,967,"76","76","",3,,F5A374,000000
011011071:71,967,"71","71","",3,,7D7B7E,FFFFFF
011011750:75,967,"75","75","",3,,00B266,FFFFFF
011195025:95-25,758,"95-25","95-25","",3,,C58F7D,000000
011011320:N1,968,"N1","N1","",3,,E30613,FFFFFF
011195024:95-24,758,"95-24","95-24","",3,,9696DC,000000
011195022:95-22,758,"95-22","95-22","",3,,0D99BF,000000
011195023:95-23,758,"95-23","95-23","",3,,F4AACC,000000
011011320:7,968,"7","7","",3,,0BBBEF,000000
004004029:45,285,"45","45","",3,,AF00F5,FFFFFF
011011005:5,967,"5","5","",3,,0BBBEF,000000
011011043:43,967,"43","43","",3,,97BDE6,000000
011011041:41,967,"41","41","",3,,6C666E,FFFFFF
011011042:42,967,"42","42","",3,,A2C73B,000000
011011512:512,967,"512","512","",3,,8A8946,FFFFFF
011011324:6,968,"6","6","",3,,F5A374,000000
011011511:511,967,"511","511","",3,,8A8946,FFFFFF
011011325:5,968,"5","5","",3,,B698C7,000000
011011083:502,967,"502","502","",3,,ED87B2,000000
212212011:11,898,"11","11","",3,,009DB2,FFFFFF
212212012:12,898,"12","12","",3,,F59C00,000000
212212014:14,898,"14","14","",3,,FBBA00,000000
212212006:06,898,"06","06","",3,,93D5F6,000000
212212002:02,898,"02","02","",3,,9CC595,000000
212212004:04,898,"04","04","",3,,000000,FFFFFF
212212005:05,898,"05","05","",3,,E30613,FFFFFF
212212017:17A,898,"17A","17A","",3,,9C91C5,000000
212195018:9518,898,"9518","9518","",3,,1AC7FF,000000
212212024:A1,898,"A1","A1","",3,,F28C1C,000000
212212024:A2,898,"A2","A2","",3,,009FE3,000000
212212005:5S,898,"5 S","5 S","",3,,000000,FFFFFF
212212017:17B,898,"17B","17B","",3,,9C91C5,000000
212212003:27,898,"27","27","",3,,1AC7FF,000000
004004042:42,285,"42","42","",3,,00FF00,000000
004004040:40,285,"40","40","",3,,FF2126,FFFFFF
016616004:4,295,"4","4","",3,,80FF00,000000
016616034:34,295,"34","34","",3,,FF26FF,000000
016616501:501Sco,295,"501 Sco","501 Sco","",3,,000000,FFFFFF
016616005:5,295,"5","5","",3,,FFE600,000000
016616003:3,295,"3","3","",3,,33FF00,000000
016616017:17,295,"17","17","",3,,FFE600,000000
016616001:1,295,"1","1","",3,,19E5FF,000000
016616002:2,295,"2","2","",3,,FF7D00,FFFFFF
016616018:18,295,"18","18","",3,,003300,FFFFFF
016248022:G,14,"G","G","",3,,9C91C5,000000
016616009:9,295,"9","9","",3,,FF0000,FFFFFF
016248023:J,14,"J","J","",3,,786715,FFFFFF
016248025:H,14,"H","H","",3,,B1DDE8,000000
016616008:8,295,"8","8","",3,,B26600,FFFFFF
016616503:503Sco,295,"503 Sco","503 Sco","",3,,000000,FFFFFF
016616502:502Sco,295,"502 Sco","502 Sco","",3,,000000,FFFFFF
016616514:7,295,"7","7","",3,,8CFFF2,000000
016616006:6,295,"6","6","",3,,8C17FA,FFFFFF
213213027:29,132,"29","29","",3,,000000,FFFFFF
213213027:30,132,"30","30","",3,,000000,FFFFFF
004004009:35,285,"35","35","",3,,FF3380,FFFFFF
213213006:06,855,"06","06","",3,,AC9072,000000
213213027:27,132,"27","27","",3,,000000,FFFFFF
213213027:28,132,"28","28","",3,,000000,FFFFFF
213213460:460,132,"460","460","",3,,000000,FFFFFF
213213469:469,132,"469","469","",3,,000000,FFFFFF
213213036:503,855,"503","503","",3,,33BDD9,000000
213213037:37,855,"37","37","",3,,FF9640,000000
213327038:38,855,"38","38","",3,,45FFC7,000000
213213040:40,855,"40","40","",3,,FFD63D,000000
019248019:C,14,"C","C","",3,,164194,FFFFFF
019248007:B,14,"B","B","",3,,009640,FFFFFF
019248003:A,14,"A","A","",3,,E30613,FFFFFF
019248009:F,14,"F","F","",3,,F5A488,000000
019248006:E,14,"E","E","",3,,AFCA0B,000000
019248017:D,14,"D","D","",3,,702283,FFFFFF
004004014:34,285,"34","34","",3,,FF4521,FFFFFF
019019012:12,855,"12","12","",3,,94CDF1,000000
019019001:01,855,"01","01","",3,,9ECB84,000000
019019055:55,855,"55","55","",3,,AB7E5C,000000
019019054:54,855,"54","54","",3,,FECF00,000000
019019045:45,295,"45","45","",3,,96C0E8,000000
019248010:S5,14,"S5","S5","",3,,CF9FC9,000000
019248005:S4,14,"S4","S4","",3,,D2930F,000000
019248002:S3,14,"S3","S3","",3,,FFED00,000000
019248002:T,14,"T","T","",3,,B2B2B2,000000
019248007:S7,14,"S7","S7","",3,,FFED00,000000
019248026:S6,14,"S6","S6","",3,,BF9D83,000000
019248020:M,14,"M","M","",3,,786715,FFFFFF
019248005:L,14,"L","L","",3,,B1DDE8,000000
019248010:K,14,"K","K","",3,,9C91C5,000000
019248012:S2,14,"S2","S2","",3,,E2A5CA,000000
019248007:S1,14,"S1","S1","",3,,F7A600,000000
019248012:P,14,"P","P","",3,,9AA6D5,000000
012012021:21,266,"21","21","",3,,822D1E,FFFFFF
012012018:18S,266,"18S","18S","",3,,FBE800,000000
012012021:21M,266,"21M","21M","",3,,F8B000,000000
012012009:9A,266,"9A","9A","",3,,B1B7DA,000000
004004011:33,285,"33","33","",3,,75FF00,000000
012012018:18,266,"18","18","",3,,FBE800,000000
012012001:1,961,"1","1","",3,,1AC7FF,000000
012012008:08,960,"08","08","",3,,000000,FFFFFF
012012010:10,266,"10","10","",3,,F4AAC9,000000
012012016:16,975,"16","16","",3,,1AC7FF,000000
012012015:15,266,"15","15","",3,,9EC98A,000000
012012035:R3-Sud,974,"R3-Sud","R3-Sud","",3,,A2C119,0
012012035:R3-Nord,974,"R3-Nord","R3-Nord","",3,,A2C119,0
012012030:R4,974,"R4","R4","",3,,9E2784,FFFFFF
012012034:R6,974,"R6","R6","",3,,F39C00,000000
012012031:R5,974,"R5","R5","",3,,FECF00,000000
012012032:R2-Sud,974,"R2-Sud","R2-Sud","",3,,1C98D5,0
012012009:9B,266,"9B","9B","",3,,F49E33,000000
012012009:9AB,266,"9AB","9AB","",3,,B0D6ED,000000
012012009:9D,266,"9D","9D","",3,,A9C153,000000
012012032:R2-Nord,974,"R2-Nord","R2-Nord","",3,,1C98D5,0
012012033:R1,974,"R1","R1","",3,,E34611,FFFFFF
098098001:DIRECT1,896,"DIRECT 1","LE BUS DIRECT 1","",3,,B20066,FFFFFF
098098002:DIRECT2,896,"DIRECT 2","LE BUS DIRECT 2","",3,,7BBB58,000000
073073001:25,1001,"25","25","",3,,000000,FFFFFF
004004003:32,285,"32","32","",3,,FFDB00,000000
214214001:SAMOIS,422,"SAMOIS","SAMOIS","",3,,000000,FFFFFF
333575515:TRAVERSE,639,"TRAVERSE","LA TRAVERSE Brancion-Commerce","",3,,000000,FFFFFF
098098003:DIRECT3,896,"DIRECT 3","LE BUS DIRECT 3","",3,,0098D8,000000
098098004:DIRECT4,896,"DIRECT 4","LE BUS DIRECT 4","",3,,FF9B00,000000
040040021:21,274,"21","21","",3,,1AC7FF,000000
040040012:12,274,"12","12","",3,,5A79B6,000000
040040010:10,274,"10","10","",3,,DA0C35,FFFFFF
040040023:23,929,"23","23","",3,,CB7E0D,FFFFFF
040040013:BrieBus,930,"BrieBus ","BrieBus Brie Comte Robert","",3,,000000,FFFFFF
040040007:7,274,"7","7","",3,,6AACDA,000000
004004007:31,285,"31","31","",3,,26C9FF,000000
208258008:208,387,"208","208","",3,,0069B8,FFFFFF
208258206:206,387,"206","206","",3,,6862AB,FFFFFF
208208001:A,388,"A","A","",3,,B60058,FFFFFF
208258210:210,387,"210","210","",3,,00A9C2,000000
208258308:203,387,"203","203","",3,,F9AA0D,000000
208608019:19,118,"19","19","",3,,B3A016,000000
208258205:205,387,"205","205","",3,,DB0073,FFFFFF
208258204:204,387,"204","204","",3,,ED808D,000000
208208002:B,388,"B","B","",3,,B6C92F,000000
208208012:G,388,"G","G","",3,,813684,FFFFFF
208208017:F,388,"F","F","",3,,249446,FFFFFF
208208017:L,388,"L","L","",3,,2F287F,FFFFFF
208208014:I,388,"I","I","",3,,E5AC52,000000
208208007:Ea,388,"Ea","Ea","",3,,3495D5,000000
208208004:C,388,"C","C","",3,,C4A7CD,000000
208208020:Emplet,388,"Emplet","Emplet Express","",3,,C0CE2B,000000
208208013:Eb,388,"Eb","Eb","",3,,3495D5,000000
004004024:24,285,"24","24","",3,,009FCF,000000
050050024:24,127,"24","24","",3,,1791FF,000000
050050023:23,127,"23","23","",3,,FF0000,FFFFFF
050050020:20,127,"20","20","",3,,FF7300,FFFFFF
050050022:22,127,"22","22","",3,,FFE600,000000
050050036:36,127,"36","36","",3,,E600FF,FFFFFF
050050037:37,127,"37","37","",3,,33FF00,000000
050050035:35,127,"35","35","",3,,33F2FF,000000
050050024:24sco,127,"24sco","24 scolaire","",3,,A3CCFF,000000
050050025:25,127,"25","25","",3,,8C0073,FFFFFF
400400406:406,471,"406","406","",3,,834D48,FFFFFF
400400405:405,471,"405","405","",3,,0088C6,FFFFFF
400400407:407,471,"407","407","",3,,81D4F1,000000
400400409:409,471,"409","409","",3,,00812C,FFFFFF
400400408:408,471,"408","408","",3,,00B59F,000000
400400401:401,471,"401","401","",3,,BAB1D7,000000
004004026:23,285,"23","23","",3,,E873FF,000000
400400402:402,471,"402","402","",3,,E6001B,FFFFFF
400400404:404,471,"404","404","",3,,99C400,000000
400400403:403,471,"403","403","",3,,F39900,000000
400400419:419,471,"419","419","",3,,FAC8A9,000000
400400418:418,471,"418","418","",3,,B3DBA6,000000
400400420:420,471,"420","420","",3,,000000,FFFFFF
400300510:510,471,"510","510","",3,,777677,FFFFFF
400400453:453,471,"453","453","",3,,A80983,FFFFFF
400400413:413,471,"413","413","",3,,FFDD00,000000
400400412:412,471,"412","412","",3,,676464,FFFFFF
400400414:414,471,"414","414","",3,,F28CBD,000000
400400416:416,471,"416","416","",3,,642165,FFFFFF
400400415:415,471,"415","415","",3,,71351D,FFFFFF
051051021:21,377,"21","21","",3,,B6CA46,000000
051377019:19,105,"19","19 Express","",3,,1AC7FF,000000
051177018:18,105,"18","18 Express","",3,,1AC7FF,000000
051051023:23,377,"23","23","",3,,C83086,FFFFFF
004004033:22,285,"22","22","",3,,8C00FF,FFFFFF
051051022:22,377,"22","22","",3,,62AE9F,000000
051051017:17,345,"17","17","",3,,B000FF,FFFFFF
051051007:07,377,"07","07","",3,,9DCBD1,000000
051051014:04,377,"04","04","",3,,E7AE12,000000
051051002:02,377,"02","02","",3,,6F7C81,FFFFFF
051051015:15,377,"15","15","",3,,A9193D,FFFFFF
051051013:13,377,"13","13","",3,,009FC3,000000
051051012:12,377,"12","12 Thorigny","",3,,B567A2,000000
051051043:43,377,"43","43","",3,,996E2B,FFFFFF
051051042:42,377,"42","42","",3,,E3A413,000000
051051037:37,377,"37","37DL","",3,,FCE400,000000
051051047:47,377,"47","47","",3,,000000,FFFFFF
051051046:46,377,"46","46","",3,,774697,FFFFFF
051051044:44,377,"44","44","",3,,99A634,000000
051051035:35,377,"35","35","",3,,BEAFD4,000000
051051026:26,377,"26","26","",3,,0068B0,FFFFFF
051051025:25,377,"25","25","",3,,C20012,FFFFFF
051267024:24,377,"24","24","",3,,68ADE3,000000
051051034:34,377,"34","34","",3,,68285A,FFFFFF
051051032:32,377,"32","32","",3,,D0662C,FFFFFF
051051029:29,377,"29","29","",3,,249446,FFFFFF
014014038:38,339,"38","38","",3,,33D1BF,000000
014014046:46,339,"46","46","",3,,FFB500,000000
014014034:34,339,"34","34","",3,,29FF00,000000
014014321:32ZA,339,"32ZA","32ZA","",3,,1C9600,FFFFFF
014014033:33,339,"33","33","",3,,00FF87,000000
014014047:47,339,"47","47","",3,,66FF00,000000
014195002:95-02,758,"95-02","95-02","",3,,164194,FFFFFF
014695008:BUSLOUVR,339,"BUS LOUVR","BUS LOUVRES","",3,,000000,FFFFFF
014195001:95-01,758,"95-01","95-01","",3,,26B3E8,000000
014014049:49,339,"49","49","",3,,EF7D00,FFFFFF
014014050:50,339,"50","50","",3,,33FF80,000000
014014320:32A,339,"32A","32A","",3,,59FF00,000000
014014121:121,339,"12.1","12.1","",3,,8000FF,FFFFFF
014014120:12ZI,339,"12ZI","12ZI","",3,,73D9E6,000000
014014012:12,339,"12","12","",3,,0087FF,000000
014014011:11,339,"11","11","",3,,B233FF,000000
014014115:115,339,"11.5","11.5","",3,,FF0000,FFFFFF
014014014:14,339,"14","14","",3,,9980FF,000000
014014031:31,339,"31","31","",3,,FF0000,FFFFFF
014014032:32,339,"32","32","",3,,BDCD00,000000
014014301:30D,339,"30D","30D","",3,,8FBA00,000000
014014141:141,339,"14.1","14.1","",3,,664DFF,000000
014014030:30B,339,"30B","30B","",3,,33FFFF,000000
014695009:BUSSURVI,339,"BUS SURVI","BUS SURVILLIERS FOSSES","",3,,000000,FFFFFF
014014903:R3,339,"R3","R3","",3,,FF3300,FFFFFF
014014904:R4,339,"R4","R4","",3,,00FF66,000000
014014902:R2,339,"R2","R2","",3,,FF9900,000000
014014114:R114,339,"R114","R114","",3,,FFE600,000000
014014117:R117,339,"R117","R117","",3,,FF00FF,000000
014014048:R48,339,"R48","R48","",3,,FF4D00,FFFFFF
014014302:R8,339,"R8","R8","",3,,FF00FF,000000
014115086:Vitavil,339,"Vitavil","Vitavil","",3,,FF6600,FFFFFF
014014907:R7,339,"R7","R7","",3,,0033FF,FFFFFF
014014905:R5,339,"R5","R5","",3,,FFFF00,000000
014014906:R6,339,"R6","R6","",3,,00FFFF,000000
014014913:R113,339,"R113","R113","",3,,FF0000,FFFFFF
014014105:R105,339,"R105","R105","",3,,33FFFF,000000
014014106:R106,339,"R106","R106","",3,,661FFF,FFFFFF
014014104:R104,339,"R104","R104","",3,,0082FF,000000
014014099:Gbus,339,"G'bus","G'bus","",3,,F0FF9E,000000
014014901:R1,339,"R1","R1","",3,,80FF00,000000
014014107:R107,339,"R107","R107","",3,,B233FF,000000
014014911:R111,339,"R111","R111","",3,,FF9900,000000
014014912:R112,339,"R112","R112","",3,,FF8791,000000
014014910:R110,339,"R110","R110","",3,,9E2637,FFFFFF
014014108:R108,339,"R108","R108","",3,,FF66FF,000000
014014109:R109,339,"R109","R109","",3,,A87DFF,000000
014014019:19,339,"19","19","",3,,00FF00,000000
014014218:18,339,"18","18","",3,,FF9421,000000
014014221:21,339,"21","21","",3,,B2FF4D,000000
014014223:23,339,"23","23","",3,,80FFFF,000000
014014022:22,339,"22","22","",3,,6B6B6B,FFFFFF
014014171:171,339,"171","171","",3,,00BFB2,000000
014014116:116,339,"116","116","",3,,4D33FF,FFFFFF
014014001:1,339,"1","1","",3,,59FF00,000000
014014015:15,339,"15","15","",3,,FF0000,FFFFFF
014014217:17,339,"17","17","",3,,00E6FF,000000
014014016:16,339,"16","16","",3,,FF4AD9,000000
014014045:45,339,"45","45","",3,,FF52E3,000000
014014044:44,339,"44","44","",3,,66FFFF,000000
014014071:71,339,"71","71","",3,,665200,FFFFFF
014014091:Tbus,339,"T'bus","T'bus","",3,,E60000,FFFFFF
014014093:93,339,"93","93","",3,,1AC7FF,000000
014014043:43,339,"43","43","",3,,8700FF,FFFFFF
014014039:39,339,"39","39","",3,,FF6600,FFFFFF
014014224:24,339,"24","24","",3,,83D0F5,000000
014014003:3A,339,"3A","3A","",3,,FFBD00,000000
014014040:40,339,"40","40","",3,,000000,FFFFFF
014014003:3B,339,"3B","3B","",3,,FFBD00,000000
014077708:708,557,"708","708","",3,,FFDD00,000000
014077707:707,557,"707","707","",3,,76B82A,000000
014077709:709,557,"709","709","",3,,F7A600,000000
014077711:711,557,"711","711","",3,,009BA4,FFFFFF
014077710:710,557,"710","710","",3,,FFDD00,000000
014077702:702,557,"702","702","",3,,AA856B,000000
014077701:701,557,"701","701","",3,,C51A1B,FFFFFF
014077703:703,557,"703","703","",3,,951B81,FFFFFF
014077705:705,557,"705","705","",3,,00B1EB,000000
014077704:704,557,"704","704","",3,,F39200,000000
014077714:714,557,"714","714","",3,,F088B6,000000
014077753:753,557,"753","753","",3,,40AB35,FFFFFF
014077752:752,557,"752","752","",3,,D676AD,000000
014077755:755,557,"755","755","",3,,AFCA0B,000000
014014777:777,339,"777","777","",3,,009640,FFFFFF
014077756:756,557,"756","756","",3,,0080C9,FFFFFF
014077749:749B,557,"749 B","749 B","",3,,4ebd5a,FFFFFF
014077715:715,557,"715","715","",3,,FFD300,000000
014077749:749C,557,"749 C","749 C","",3,,ffa44d,FFFFFF
014077751:751,557,"751","751","",3,,E30613,FFFFFF
014077749:749D,557,"749 D","749 D","",3,,a1b2b4,FFFFFF
046146069:A,15,"A","A","",3,,FF4DFF,000000
046146070:B,15,"B","B","",3,,80FF00,000000
046195010:95-10,758,"95-10","95-10","",3,,009FE3,000000
046046002:2,651,"2","2","",3,,E2001A,FFFFFF
046195009:95-09,758,"95-09","95-09","",3,,FDC41F,000000
046146072:F,15,"F","F","",3,,0087FF,000000
046146064:G,15,"G","G","",3,,FF0000,FFFFFF
046146063:E,15,"E","E","",3,,33FF19,000000
046146067:C,15,"C","C","",3,,C400D4,FFFFFF
046146073:DIM,15,"DIM","DIM","",3,,73FFFA,000000
002002003:3,829,"3","3","",3,,F7941D,000000
002002002:2,829,"2","2","",3,,000000,FFFFFF
002002010:10,829,"10","10","",3,,812A91,FFFFFF
002002001:LIC,829,"LIC","LICORNE","",3,,000000,FFFFFF
002002009:9,829,"9","9","",3,,2CB461,FFFFFF
002002008:8,829,"8","8","",3,,00ADEE,000000
024024230:230,943,"230","230","",3,,6EC1B6,000000
024024229:229,943,"229","229","",3,,7AB2DC,000000
024024231:231,943,"231","231","",3,,C99D87,000000
024024010:24-10,943,"24-10","24-10","",3,,C50078,FFFFFF
024024006:24-06,943,"24-06","24-06","",3,,40B9D4,000000
024024208:208,943,"208","208","",3,,009EE0,000000
024024207:207,943,"207","207","",3,,EC7404,FFFFFF
024024209:209,943,"209","209","",3,,000000,FFFFFF
024024228:228,943,"228","228","",3,,BB9EC7,000000
024024227:227,943,"227","227","",3,,EF93B0,000000
024309312:312,817,"312","312","",3,,FFED00,000000
024309305:305,817,"305","305","",3,,F29A79,000000
024309313:313,817,"313","313","",3,,00957E,FFFFFF
024024100:FLEXO,943,"FLEXO","FLEXO","",3,,000000,FFFFFF
024309314:314,817,"314","314","",3,,E2001A,FFFFFF
024309301:301,817,"301","301","",3,,EE7F01,FFFFFF
024309300:300,817,"300","300","",3,,A44D3A,FFFFFF
024309302:302,817,"302","302","",3,,005DA8,FFFFFF
024309304:304,817,"304","304","",3,,8BCBBD,000000
024309303:303,817,"303","303","",3,,FFF59B,000000
056356312:ISDM,285,"ISDM","ISDM","",3,,000000,FFFFFF
056356108:LLFA,285,"LLFA","LLFA","",3,,8073FF,000000
056356212:ILFA,285,"ILFA","ILFA","",3,,B200FF,FFFFFF
056356106:Hex,285,"Hex","H Express","",3,,4DFFF2,000000
056356112:ILAB,285,"ILAB","ILAB","",3,,B200FF,FFFFFF
056356024:TRI,285,"TRI","Les Trianons","",3,,FF1721,FFFFFF
056356014:Z,285,"Z","Z","",3,,FF5919,FFFFFF
056356019:Tex,285,"Tex","T Express","",3,,FFBF00,000000
056356031:Nuit1,285,"Nuit 1","Phébus de Nuit 1","",3,,47BAFF,000000
056356032:Nuit3,285,"Nuit 3","Phébus de Nuit 3","",3,,00FF00,000000
800:N144,56,"N144","N144","",3,,008B5A,FFFFFF
800:N145,56,"N145","N145","",3,,0AA896,FFFFFF
800:N142,56,"N142","N142","",3,,BB4B9C,FFFFFF
800:N143,56,"N143","N143","",3,,008B5A,FFFFFF
800:N152,56,"N152","N152","",3,,FF582A,FFFFFF
800:N154,56,"N154","N154","",3,,FEDF53,000000
800:N150,56,"N150","N150","",3,,ED1B2A,FFFFFF
800:N151,56,"N151","N151","",3,,CEC92A,000000
